player,message,label,type
Pupibro シ #PUPI, NT,positive,voice
Pupibro シ #PUPI, Good Half,positive,voice
Pupibro シ #PUPI, GLHF,positive,voice
Pupibro シ #PUPI, Goodnight/Goodbye guys,positive,voice
Pupibro シ #PUPI, Let's play again after,positive,voice
andres#deii,gg,positive,voice
andres#deii, ns,positive,voice
Manang Grasiya#1106,Nice game,positive,voice
Manang Grasiya#1106, Can I add you on discord?,positive,voice
Manang Grasiya#1106, You're so good,positive,voice
Manang Grasiya#1106, Nice try,positive,voice
nvrgonletudown #cali,NT,positive,voice
nvrgonletudown #cali, it’s okay,positive,voice
nvrgonletudown #cali, bawi next round,positive,voice
nvrgonletudown #cali, kaya mo ‘yan,positive,voice
nvrgonletudown #cali, sayang ACE na sana but nt,positive,voice
astrielle#keshi,ggs,positive,voice
astrielle#keshi, well played and also the random sounds to hype the team up,positive,voice
ikura desu#bleu,you can do it,positive,voice
Nitch#0828,Gg,positive,voice
Nitch#0828, nice game,positive,voice
Nitch#0828, nt,positive,voice
Nitch#0828, nice 1/one,positive,voice
Nitch#0828, nc one,positive,voice
dracareese#reese,GGS,positive,voice
dracareese#reese, Nice,positive,voice
dracareese#reese, Nice voice,positive,voice
dracareese#reese, Wanna play again?,positive,voice
YoreL#LeroY,Gg,positive,voice
YoreL#LeroY, nice game,positive,voice
YoreL#LeroY, lakas nyo,positive,voice
YoreL#LeroY, galing nyo,positive,voice
YoreL#LeroY, nice shot,positive,voice
YoreL#LeroY, gh,positive,voice
I JUST WANT TO HELP YOU IN YOUR RESEARCH #jit,GG,positive,voice
I JUST WANT TO HELP YOU IN YOUR RESEARCH #jit, galing mo (my ign/agent),positive,voice
I JUST WANT TO HELP YOU IN YOUR RESEARCH #jit, lakas lods,positive,voice
I JUST WANT TO HELP YOU IN YOUR RESEARCH #jit, salamat sa buhat.,positive,voice
Eurza350,'Nt' 'its okay nice try' 'nice meeting you guys',positive,voice
Luciofix#chase,nice one!,positive,voice
Luciofix#chase, ggwp,positive,voice
Luciofix#chase, bawi second half,positive,voice
Luciofix#chase, nice game laro uli tayo?,positive,voice
Sunsooo#Sloth,(my Agent) Diff,positive,voice
yoriii#zoom,nice try,positive,voice
yoriii#zoom,ggwp,positive,voice
yoriii#zoom,well played,positive,voice
yoriii#zoom,nice game. ,positive,voice
Jiro#9373,"""your vioce is so cute""",positive,voice
TiP#0101,Nice try,positive,voice
TiP#0101, GG,positive,voice
TiP#0101, Galing,positive,voice
Niccolò Paganini#Vrtso,Pro,positive,voice
Niccolò Paganini#Vrtso, let him get the ace,positive,voice
Niccolò Paganini#Vrtso, let's play again,positive,voice
Niccolò Paganini#Vrtso,,positive,voice
badtzmaru #gers,'you did well' 'nice job!' 'gg' 'nice try' 'its okay' 'GG',positive,voice
Lexgetit #LJC,Ggs,positive,voice
Lexgetit #LJC, nice,positive,voice
Lexgetit #LJC, good work,positive,voice
Lexgetit #LJC, thanks,positive,voice
Lexgetit #LJC, nice job,positive,voice
Lexgetit #LJC, great,positive,voice
Lexgetit #LJC, go get your ace/kill,positive,voice
#POGI,nice try,positive,voice
GodJihyo#1015,Nice,positive,voice
GodJihyo#1015, GG,positive,voice
GodJihyo#1015, nt,positive,voice
GodJihyo#1015, etc...,positive,voice
#POGI,NICE TRY,positive,voice
zAki #Aein ,GOODGAME,positive,voice
zAki #Aein ,NICETRY,positive,voice
zAki #Aein ,GREAT TEAM,positive,voice
zAki #Aein ,AT LEAST WE TRIED,positive,voice
CRZY Sundae #Sweet,ggs,positive,voice
CRZY Sundae #Sweet, ns(nice shot),positive,voice
CRZY Sundae #Sweet, nice,positive,voice
CRZY Sundae #Sweet, damn you so good,positive,voice
CRZY Sundae #Sweet,,positive,voice
Chanchi#2004,ggs,positive,voice
Chanchi#2004, ty for the game,positive,voice
Chanchi#2004, nice game,positive,voice
Chanchi#2004,,positive,voice
TheMortalHowler #5460,"""Nice try""",positive,voice
TheMortalHowler #5460," ""It's okay""",positive,voice
TheMortalHowler #5460," ""Chill""",positive,voice
Tiara#aest,ggs,positive,voice
Tiara#aest, galing mo,positive,voice
Tiara#aest, omgg nice,positive,voice
Tiara#aest, wtf thats amazing,positive,voice
Tadashi#3805,Nice one,positive,voice
Tadashi#3805, nice aim,positive,voice
Tadashi#3805,GGS,positive,voice
zenin#1202,ggs,positive,voice
zenin#1202, nt,positive,voice
zenin#1202, nc one,positive,voice
zenin#1202, nc shot,positive,voice
zenin#1202, sheesh,positive,voice
twirly#eyy,nice try,positive,voice
twirly#eyy, ggs,positive,voice
Bossy Baby #LUSHY,"I like it when they say ""its okay"" or ""its just not your day""",positive,voice
Bossy Baby #LUSHY,  don't worry about it,positive,voice
Bossy Baby #LUSHY, we can still do it,positive,voice
caly #cutie,nice one,positive,voice
caly #cutie, nice shot,positive,voice
caly #cutie, ggs,positive,voice
caly #cutie, i love you all,positive,voice
SSunday#nocap,I love you,positive,voice
SSunday#nocap, Good Game,positive,voice
SSunday#nocap, Well Played,positive,voice
SSunday#nocap, Nice Shot.,positive,voice
caerunos#kr0,gg,positive,voice
caerunos#kr0, nt,positive,voice
caerunos#kr0, wp,positive,voice
Santino#6684,Ngs,positive,voice
Santino#6684, ggs,positive,voice
Santino#6684, gh,positive,voice
Santino#6684, nt,positive,voice
Santino#6684, good try,positive,voice
Santino#6684, good job,positive,voice
Santino#6684, sheeeeeeesh,positive,voice
Leo #cal,wow nice job,positive,voice
Leo #cal, wonderful,positive,voice
Leo #cal, ggs,positive,voice
daddy#siwon,nice try,positive,voice
daddy#siwon, nt ,positive,voice
Sak Madiq #66699,NT,positive,voice
Sak Madiq #66699, Nice one,positive,voice
Sak Madiq #66699, good one,positive,voice
Sak Madiq #66699, nice trade,positive,voice
Sak Madiq #66699, good clutch,positive,voice
FINESSE#OPTC,GG ,positive,voice
FINESSE#OPTC, NT ,positive,voice
nabi #bzbzz,nice try,positive,voice
nabi #bzbzz, nice one,positive,voice
nabi #bzbzz, ggs,positive,voice
nabi #bzbzz, nice,positive,voice
邪魔するな #ヤバい,gg,positive,voice
邪魔するな #ヤバい, ily,positive,voice
邪魔するな #ヤバい, glhf,positive,voice
Raven#sly,'NT',positive,voice
0,Nice game,positive,voice
0, well played,positive,voice
0, sheeeeesh!,positive,voice
0, It's okay nice try,positive,voice
0, big brain,positive,voice
0, agent diff.,positive,voice
0, Nice shots,positive,voice
Serendipity#TW1SH,Nice shot,positive,voice
Serendipity#TW1SH, nice kill,positive,voice
Serendipity#TW1SH, nice game,positive,voice
Serendipity#TW1SH, nice half,positive,voice
Serendipity#TW1SH, we got this,positive,voice
IV of Fade #OPM,Ggs,positive,voice
IV of Fade #OPM, GLHF,positive,voice
IV of Fade #OPM, thanks,positive,voice
IV of Fade #OPM, NT,positive,voice
IV of Fade #OPM, keep it up,positive,voice
IV of Fade #OPM, good work,positive,voice
IV of Fade #OPM, nice clutch,positive,voice
IV of Fade #OPM, okay lang yan,positive,voice
IV of Fade #OPM, bawi tayo,positive,voice
IV of Fade #OPM, kaya mo yan! ,positive,voice
Doctor Zhivago#1393,GGs,positive,voice
Doctor Zhivago#1393, good aim,positive,voice
Doctor Zhivago#1393, great job,positive,voice
Doctor Zhivago#1393, nt,positive,voice
Doctor Zhivago#1393, nice try,positive,voice
HanJ#8528,wp,positive,voice
HanJ#8528, nice,positive,voice
HanJ#8528, nt,positive,voice
HanJ#8528, nice try,positive,voice
HanJ#8528, its okay,positive,voice
TBE Whack#cutie,Good Game,positive,voice
TBE Whack#cutie, Nice game,positive,voice
TBE Whack#cutie, Ang galing mo,positive,voice
TBE Whack#cutie, add kita samahan mo ako next game,positive,voice
TBE Whack#cutie, thanks for carrying bro,positive,voice
TBE Whack#cutie, salamat sa skin kuya,positive,voice
TBE Whack#cutie, love you bro,positive,voice
TBE Whack#cutie, nice shot,positive,voice
TBE Whack#cutie, you’re good,positive,voice
LNC Herson#ENGR,Your so good,positive,voice
LNC Herson#ENGR, Well played (agent),positive,voice
LNC Herson#ENGR, carry me (agent),positive,voice
bulad#69420,Gg,positive,voice
bulad#69420,nice,positive,voice
calcifer#cruui,heal me please,positive,voice
calcifer#cruui, careful a,positive,voice
calcifer#cruui, careful b,positive,voice
calcifer#cruui, careful c,positive,voice
calcifer#cruui, nice try,positive,voice
calcifer#cruui, it's okay^^,positive,voice
calcifer#cruui, hellooo!,positive,voice
calcifer#cruui, onegaishimasu,positive,voice
calcifer#cruui, well played! glhf! thank youu! ,positive,voice
Jake Lockley #DEITY,GLHF,positive,voice
Sheesh Escudero #Tene,Okay lang yan,positive,voice
Sheesh Escudero #Tene, ggs,positive,voice
Sheesh Escudero #Tene, nice try,positive,voice
Sheesh Escudero #Tene, nice flick,positive,voice
Xythe #0822,gg,positive,voice
Xythe #0822, nc g,positive,voice
Xythe #0822, wp,positive,voice
Xythe #0822, ty,positive,voice
Hyeju #Kyu,Ggs,positive,voice
Hyeju #Kyu, Wp,positive,voice
Hyeju #Kyu, Nt,positive,voice
Hyeju #Kyu, Mb,positive,voice
Hyeju #Kyu, Nice try,positive,voice
Hyeju #Kyu, Well played,positive,voice
Hyeju #Kyu, Nice,positive,voice
Maeve#whiff,nice game,positive,voice
Maeve#whiff, nice try,positive,voice
Maeve#whiff, good game,positive,voice
Maeve#whiff, you did well,positive,voice
Maeve#whiff, you are so good,positive,voice
Maeve#whiff, nice shots,positive,voice
kikiDoYouLoveMe #4554,Galing,positive,voice
kikiDoYouLoveMe #4554, Wow mvp,positive,voice
kikiDoYouLoveMe #4554, Nice one,positive,voice
kikiDoYouLoveMe #4554, Good comms,positive,voice
Skwa #FPS,gg,positive,voice
Skwa #FPS, ggs,positive,voice
Skwa #FPS, nt,positive,voice
Skwa #FPS, ns,positive,voice
Skwa #FPS, gh,positive,voice
SZN Aoi #shawn,Nice game,positive,voice
SZN Aoi #shawn, Thanks sage,positive,voice
SZN Aoi #shawn, ggwp,positive,voice
Jordi#MJDN,"GGs
EZ
NT
MB
GLHF",positive,voice
bagal #3250,gg,positive,voice
bagal #3250, nc1,positive,voice
bagal #3250, nc g,positive,voice
bagal #3250, you guys are so good,positive,voice
bagal #3250, thank u,positive,voice
bagal #3250, sorry,positive,voice
bagal #3250, great team,positive,voice
bagal #3250, sheesh,positive,voice
bagal #3250, wp,positive,voice
PandaBaby #BABY,GG,positive,voice
PandaBaby #BABY, ns,positive,voice
PandaBaby #BABY, nice shot,positive,voice
PandaBaby #BABY, gh,positive,voice
PandaBaby #BABY, have fun,positive,voice
PandaBaby #BABY, good game,positive,voice
PandaBaby #BABY, you're good,positive,voice
PandaBaby #BABY, wow nice,positive,voice
PandaBaby #BABY, our <agent> is better,positive,voice
1NK#BFRAG,GG,positive,voice
1NK#BFRAG, Well Played,positive,voice
1NK#BFRAG, Nice Try,positive,voice
1NK#BFRAG, Good Luck,positive,voice
1NK#BFRAG, cant remember the rest,positive,voice
nihoe #meowr,nice try,positive,voice
nihoe #meowr, ggs,positive,voice
nihoe #meowr, nice one baby,positive,voice
nihoe #meowr, sheeshh,positive,voice
Tyrant.Park#000,Good Game,positive,voice
James reid#3161,Nt,positive,voice
Eyyshork #ace,Nice Shot!,positive,voice
Eyyshork #ace, Sheeeeshable or Sheeesh,positive,voice
Eyyshork #ace, You're so good!,positive,voice
Eyyshork #ace, NICEEE!,positive,voice
Eyyshork #ace, NT!,positive,voice
Eyyshork #ace, GG!,positive,voice
Moth #layt,GGS,positive,voice
Moth #layt, Nice G,positive,voice
Moth #layt, GGWP,positive,voice
Moth #layt, Nice *skill (stun,positive,voice
Moth #layt, concuss,positive,voice
Moth #layt, smoke),positive,voice
Moth #layt, SHEEESSSHH,positive,voice
Moth #layt, U so good,positive,voice
Humble#3447,Ggs,positive,voice
Humble#3447, Nice G,positive,voice
homeless emperor#1029,nt,positive,voice
homeless emperor#1029, nice,positive,voice
homeless emperor#1029, gj,positive,voice
LC5 MYCK #12345,GGWP,positive,voice
LC5 MYCK #12345,NICE G,positive,voice
LC5 MYCK #12345,LIKE WISE GOODY,positive,voice
LC5 MYCK #12345,NICETRY,positive,voice
shichibukai15 #pchta,Nice,positive,voice
shichibukai15 #pchta, sheesh,positive,voice
Mono#only1,gg,positive,voice
Mono#only1, nt,positive,voice
Mono#only1, nf,positive,voice
Mono#only1, nc,positive,voice
CHAOS Miku#ASTRA,NT,positive,voice
CHAOS Miku#ASTRA,MB,positive,voice
CHAOS Miku#ASTRA, and bro why are you sooooo good,positive,voice
purr purr#baby,Nice,positive,voice
purr purr#baby, That's okay,positive,voice
purr purr#baby," ""Thankyou""",positive,voice
catlkaylie #cats,nt,positive,voice
catlkaylie #cats, nc,positive,voice
catlkaylie #cats, nice,positive,voice
Miloii #meow,GG,positive,voice
Miloii #meow, Nice Try,positive,voice
iskis #sexy,gg’s,positive,voice
iskis #sexy, Nice shot,positive,voice
iskis #sexy, nice try,positive,voice
Milktea #dBj,Gg,positive,voice
Milktea #dBj, nt,positive,voice
Milktea #dBj, nice try,positive,voice
Don Corleone #3101,Gg,positive,voice
Don Corleone #3101, nice g,positive,voice
Don Corleone #3101, glhf,positive,voice
KennyX #30 6,Nc,positive,voice
KennyX #30 6, nc one,positive,voice
KennyX #30 6, sheesh,positive,voice
KennyX #30 6, wp,positive,voice
KennyX #30 6, gg,positive,voice
KennyX #30 6, noice.,positive,voice
Cosmo#2029,Ggs,positive,voice
Cosmo#2029, nt,positive,voice
Cosmo#2029, nice g,positive,voice
Cosmo#2029, good half,positive,voice
DanaSoslar#abbie,GGs,positive,voice
DanaSoslar#abbie, nice game,positive,voice
DanaSoslar#abbie, ggty,positive,voice
DanaSoslar#abbie, you are so good,positive,voice
DanaSoslar#abbie, nice shot,positive,voice
Maki #chris,Sheesh,positive,voice
Maki #chris, nice try,positive,voice
Maki #chris, let's try next round,positive,voice
Maki #chris, you're so good,positive,voice
Maki #chris, compliments.,positive,voice
Saeko#Caius,ncg,positive,voice
Saeko#Caius, wp,positive,voice
Saeko#Caius, glhf,positive,voice
Saeko#Caius, gh,positive,voice
Saeko#Caius, ggs,positive,voice
Aiko#0425,Ggs (gg),positive,voice
Aiko#0425, nice game,positive,voice
Aiko#0425, I've had fun with y'all,positive,voice
Aiko#0425, thanks for the game,positive,voice
Aiko#0425, Good job,positive,voice
Aiko#0425, Nice work!,positive,voice
iMissHer #hesk,nt,positive,voice
iMissHer #hesk, just play normal dont mind them ,positive,voice
Kenma#Zero,ggs,positive,voice
Kenma#Zero, ncg,positive,voice
Kenma#Zero, nt,positive,voice
Kenma#Zero, nice1,positive,voice
kyhianna#1208,ggwp,positive,voice
kyhianna#1208, carefull,positive,voice
kyhianna#1208, nc one,positive,voice
SungJinwoo#aceu,Nice shot,positive,voice
SungJinwoo#aceu, Well played,positive,voice
SungJinwoo#aceu, You did great,positive,voice
SungJinwoo#aceu, Nice one,positive,voice
SungJinwoo#aceu, GGs,positive,voice
SungJinwoo#aceu, Addressing me as their mommy lmao,positive,voice
widowmaker00#6786,GG,positive,voice
widowmaker00#6786, nc,positive,voice
starchrys#4446,gg,positive,voice
starchrys#4446, nc1,positive,voice
starchrys#4446, nice ace,positive,voice
dqnrie#04300,nice wall,positive,voice
nishi#nich,gg,positive,voice
nishi#nich, party?,positive,voice
nishi#nich, nc trade,positive,voice
nishi#nich, wanna random?,positive,voice
XH Makie#1802,ggs,positive,voice
XH Makie#1802, goodgame,positive,voice
XH Makie#1802, wp,positive,voice
XH Makie#1802, well played,positive,voice
XH Makie#1802, nice,positive,voice
XH Makie#1802, ns,positive,voice
XH Makie#1802, nt,positive,voice
0,Nice g,positive,voice
Jeizuuu,Good game or gg,positive,voice
catseukki#WENZ,NT,positive,voice
catseukki#WENZ, GGWP,positive,voice
catseukki#WENZ, Sheeesh,positive,voice
eris #gebb,nice shot,positive,voice
eris #gebb, nice game,positive,voice
eris #gebb, good game,positive,voice
eris #gebb, nice half,positive,voice
eris #gebb,nice g,positive,voice
eris #gebb, ggwp,positive,voice
eris#gebb,nice ,positive,voice
0,Wellplayed,positive,voice
0,WP,positive,voice
0,GG,positive,voice
N/A,N/A,positive,voice
Rirawr#1017,Ggs,positive,voice
Rirawr#1017, nice g,positive,voice
Rirawr#1017, thank you everyone,positive,voice
0,GG,positive,voice
0, nice game,positive,voice
OGLSC#neil,Nt,positive,voice
OGLSC#neil, it's okay,positive,voice
impurities#lsf,nice try,positive,voice
impurities#lsf, good job,positive,voice
DRM Aim Bot #PJAY,GGs,positive,voice
DRM Aim Bot #PJAY, nice game ,positive,voice
Sloppy Wet Abs #6Pack,GGEZ,positive,voice
Sloppy Wet Abs #6Pack, GGS,positive,voice
Sloppy Wet Abs #6Pack, Good Job,positive,voice
Kuro#9045,Ggs,positive,voice
Kuro#9045, nc game,positive,voice
Kuro#9045, nt,positive,voice
Kuro#9045, wp,positive,voice
Kuro#9045, gh,positive,voice
Shelbz # Boss,Nt,positive,voice
Aullie #4399,nc1,positive,voice
Aullie #4399, gg,positive,voice
Aullie #4399, so cool,positive,voice
Aullie #4399, keep it up,positive,voice
Brawk #GEAR,gg,positive,voice
Brawk #GEAR, wp,positive,voice
Brawk #GEAR, gh,positive,voice
Brawk #GEAR, nice,positive,voice
zineeey#777 ,Nice shot,positive,voice
zineeey#777 , GG,positive,voice
zineeey#777 , Nice game guys,positive,voice
zineeey#777 , Nice try,positive,voice
Leeey#2003,NT,positive,voice
Leeey#2003, GGS,positive,voice
Leeey#2003, nice one (insert agent name),positive,voice
Leeey#2003, nice hold,positive,voice
OGD ToxicRadius#Toxic,Nice clutch,positive,voice
OGD ToxicRadius#Toxic, nt (nice try),positive,voice
OGD ToxicRadius#Toxic, GGWP,positive,voice
OGD ToxicRadius#Toxic,  Good Half,positive,voice
jhar #8888,nc g,positive,voice
jhar #8888, ggs,positive,voice
jhar #8888, wp,positive,voice
Senbonzakura #SmNe,GGS,positive,voice
Senbonzakura #SmNe, ns,positive,voice
Senbonzakura #SmNe, NT,positive,voice
KazukiNejima#Rieri,Glhf,positive,voice
KazukiNejima#Rieri, ggs,positive,voice
KazukiNejima#Rieri, Nice Shot!,positive,voice
KazukiNejima#Rieri, Ggwp,positive,voice
Yoon Bum#505,nt,positive,voice
Yoon Bum#505, ggwp,positive,voice
R0R0N0A Z0R0#1234,Nice,positive,voice
R0R0N0A Z0R0#1234, Nice one/1,positive,voice
R0R0N0A Z0R0#1234, GGWP,positive,voice
R0R0N0A Z0R0#1234, GGS,positive,voice
R0R0N0A Z0R0#1234, and SHEEESH,positive,voice
XIN心 overjoy#juls,GG,positive,voice
XIN心 overjoy#juls, good half,positive,voice
XIN心 overjoy#juls, nice shot,positive,voice
Zero Sevet #NOCAP,ggs,positive,voice
Zero Sevet #NOCAP, wp,positive,voice
Zero Sevet #NOCAP, nc g,positive,voice
